Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,1182
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,2118
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,1406
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,1654
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,1644
2021-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,2061
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,1905
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,1833
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,1304
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,2206
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,1679
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,1350
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,988
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,1215
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,1503
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,1273
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,1163
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,1240
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,1048
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,1123
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,1077
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,1684
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,1476
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,1151
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,1327
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,1516
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,1107
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,1143
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,1053
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,834
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,1478
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,2146
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,892
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,1484
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,1962
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,1678
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,1887
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,1180
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,2045
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,1383
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,1560
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,1240
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,1190
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,2147
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,1611
2021-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,1825
2021-01-01,2,Eixample,10,Sant Antoni,51,2150,1543
2021-01-01,2,Eixample,10,Sant Antoni,51,2151,1505
2021-01-01,2,Eixample,10,Sant Antoni,51,2152,1256
2021-01-01,2,Eixample,10,Sant Antoni,51,2153,1333
2021-01-01,2,Eixample,10,Sant Antoni,51,2154,1087
2021-01-01,2,Eixample,10,Sant Antoni,51,2155,1857
2021-01-01,2,Eixample,10,Sant Antoni,51,2156,1273
2021-01-01,2,Eixample,10,Sant Antoni,51,2157,1217
2021-01-01,2,Eixample,10,Sant Antoni,52,2158,1605
2021-01-01,2,Eixample,10,Sant Antoni,52,2159,1976
2021-01-01,2,Eixample,10,Sant Antoni,52,2160,1993
2021-01-01,2,Eixample,10,Sant Antoni,52,2161,1198
2021-01-01,2,Eixample,10,Sant Antoni,52,2162,1407
2021-01-01,2,Eixample,10,Sant Antoni,53,2163,1845
2021-01-01,2,Eixample,10,Sant Antoni,53,2164,1467
2021-01-01,2,Eixample,10,Sant Antoni,53,2165,1716
2021-01-01,2,Eixample,10,Sant Antoni,54,2166,2119
2021-01-01,2,Eixample,10,Sant Antoni,54,2167,2128
2021-01-01,2,Eixample,10,Sant Antoni,54,2168,2278
2021-01-01,2,Eixample,10,Sant Antoni,55,2169,1535
2021-01-01,2,Eixample,10,Sant Antoni,55,2170,1555
2021-01-01,2,Eixample,10,Sant Antoni,55,2171,1673
2021-01-01,2,Eixample,10,Sant Antoni,55,2172,1601
2021-01-01,2,Eixample,10,Sant Antoni,55,2173,1533
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3001,1695
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3002,1908
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3003,1702
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3004,1635
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3005,1205
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,1412
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3007,1703
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3008,1180
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3009,1233
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3010,1931
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3011,1774
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3012,2170
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3013,1814
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3014,1819
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3015,3032
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3016,1259
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3017,1700
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3018,1734
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3019,1544
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3020,1206
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3021,1075
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3022,1456
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3023,1936
2021-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3024,2081
2021-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,1356
2021-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,1015
2021-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,1763
2021-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,2664
2021-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,1302
2021-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,1578
2021-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,2411
2021-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,1716
2021-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,1489
2021-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,1517
2021-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,1539
2021-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,2261
2021-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,2403
2021-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,1027
2021-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,2469
2021-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,2431
2021-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,958
2021-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,2549
2021-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,1466
2021-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,1403
2021-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,1388
2021-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,1618
2021-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,1885
2021-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,1060
2021-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,1419
2021-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,1766
2021-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,1327
2021-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,1661
2021-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,1642
2021-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,1964
2021-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,1325
2021-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,2215
2021-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,1638
2021-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,1623
2021-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,941
2021-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,1466
2021-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,1743
2021-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,1205
2021-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,1406
2021-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,1140
2021-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,1540
2021-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,1946
2021-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,1205
2021-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3065,1344
2021-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,2317
2021-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,1765
2021-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,1178
2021-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,1196
2021-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,1354
2021-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,1349
2021-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,1447
2021-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,1579
2021-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,1822
2021-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,1752
2021-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,1102
2021-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3077,1338
2021-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3078,1752
2021-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3079,1827
2021-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3080,1541
2021-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3081,1967
2021-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3082,1903
2021-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3083,1393
2021-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3084,1414
2021-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3085,1363
2021-01-01,3,Sants-Montjuïc,18,Sants,72,3086,1241
2021-01-01,3,Sants-Montjuïc,18,Sants,72,3087,1444
2021-01-01,3,Sants-Montjuïc,18,Sants,72,3088,1444
2021-01-01,3,Sants-Montjuïc,18,Sants,72,3089,1254
2021-01-01,3,Sants-Montjuïc,18,Sants,72,3090,998
2021-01-01,3,Sants-Montjuïc,18,Sants,72,3091,1485
2021-01-01,3,Sants-Montjuïc,18,Sants,72,3092,1216
2021-01-01,3,Sants-Montjuïc,18,Sants,72,3093,1507
2021-01-01,3,Sants-Montjuïc,18,Sants,72,3094,1230
2021-01-01,3,Sants-Montjuïc,18,Sants,73,3095,1634
2021-01-01,3,Sants-Montjuïc,18,Sants,73,3096,1589
2021-01-01,3,Sants-Montjuïc,18,Sants,73,3097,1690
2021-01-01,3,Sants-Montjuïc,18,Sants,73,3098,1445
2021-01-01,3,Sants-Montjuïc,18,Sants,73,3099,988
2021-01-01,3,Sants-Montjuïc,18,Sants,73,3100,1328
2021-01-01,3,Sants-Montjuïc,18,Sants,74,3101,4276
2021-01-01,3,Sants-Montjuïc,18,Sants,74,3102,1305
2021-01-01,3,Sants-Montjuïc,18,Sants,74,3103,1148
2021-01-01,3,Sants-Montjuïc,18,Sants,74,3104,1431
2021-01-01,3,Sants-Montjuïc,18,Sants,75,3105,1191
2021-01-01,3,Sants-Montjuïc,18,Sants,75,3106,1273
2021-01-01,3,Sants-Montjuïc,18,Sants,76,3107,1648
2021-01-01,3,Sants-Montjuïc,18,Sants,76,3108,1664
2021-01-01,3,Sants-Montjuïc,18,Sants,76,3109,1541
2021-01-01,3,Sants-Montjuïc,18,Sants,76,3110,1493
2021-01-01,3,Sants-Montjuïc,18,Sants,76,3111,1295
2021-01-01,3,Sants-Montjuïc,18,Sants,76,3112,1847
2021-01-01,3,Sants-Montjuïc,18,Sants,76,3113,1605
2021-01-01,3,Sants-Montjuïc,18,Sants,76,3114,1469
2021-01-01,4,Les Corts,19,les Corts,77,4001,1258
2021-01-01,4,Les Corts,19,les Corts,77,4002,1917
2021-01-01,4,Les Corts,19,les Corts,77,4003,1025
2021-01-01,4,Les Corts,19,les Corts,77,4004,988
2021-01-01,4,Les Corts,19,les Corts,77,4005,1225
2021-01-01,4,Les Corts,19,les Corts,77,4006,1100
2021-01-01,4,Les Corts,19,les Corts,77,4007,1062
2021-01-01,4,Les Corts,19,les Corts,77,4008,1001
2021-01-01,4,Les Corts,19,les Corts,77,4009,1461
2021-01-01,4,Les Corts,19,les Corts,78,4010,898
2021-01-01,4,Les Corts,19,les Corts,78,4011,1740
2021-01-01,4,Les Corts,19,les Corts,78,4012,1376
2021-01-01,4,Les Corts,19,les Corts,78,4013,1208
2021-01-01,4,Les Corts,19,les Corts,78,4014,820
2021-01-01,4,Les Corts,19,les Corts,78,4015,1879
2021-01-01,4,Les Corts,19,les Corts,78,4016,1102
2021-01-01,4,Les Corts,19,les Corts,79,4017,1195
2021-01-01,4,Les Corts,19,les Corts,79,4018,1511
2021-01-01,4,Les Corts,19,les Corts,79,4019,1335
2021-01-01,4,Les Corts,19,les Corts,79,4020,1488
2021-01-01,4,Les Corts,19,les Corts,79,4021,1279
2021-01-01,4,Les Corts,19,les Corts,80,4022,1615
2021-01-01,4,Les Corts,19,les Corts,81,4023,1045
2021-01-01,4,Les Corts,19,les Corts,81,4024,1032
2021-01-01,4,Les Corts,19,les Corts,82,4025,1171
2021-01-01,4,Les Corts,19,les Corts,82,4026,1203
2021-01-01,4,Les Corts,19,les Corts,82,4027,1338
2021-01-01,4,Les Corts,19,les Corts,83,4028,1317
2021-01-01,4,Les Corts,19,les Corts,83,4029,1116
2021-01-01,4,Les Corts,19,les Corts,83,4030,1844
2021-01-01,4,Les Corts,19,les Corts,84,4031,1896
2021-01-01,4,Les Corts,19,les Corts,84,4032,1525
2021-01-01,4,Les Corts,19,les Corts,84,4033,1147
2021-01-01,4,Les Corts,19,les Corts,84,4034,1468
2021-01-01,4,Les Corts,19,les Corts,84,4035,1358
2021-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4036,1737
2021-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4037,2088
2021-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4038,1259
2021-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4039,1185
2021-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4040,1604
2021-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4041,1339
2021-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4042,1753
2021-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4043,1613
2021-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4044,1568
2021-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4045,1421
2021-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4046,2413
2021-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4047,1848
2021-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,87,4048,1489
2021-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,87,4049,1156
2021-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,87,4084,1352
2021-01-01,4,Les Corts,21,Pedralbes,88,4050,2028
2021-01-01,4,Les Corts,21,Pedralbes,88,4051,1635
2021-01-01,4,Les Corts,21,Pedralbes,88,4052,2192
2021-01-01,4,Les Corts,21,Pedralbes,89,4053,1690
2021-01-01,4,Les Corts,21,Pedralbes,89,4054,998
2021-01-01,4,Les Corts,21,Pedralbes,90,4055,1505
2021-01-01,4,Les Corts,21,Pedralbes,90,4056,1760
2021-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",91,5001,1787
2021-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5002,1586
2021-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5003,1387
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,93,5004,1113
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,1231
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,1772
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,1840
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,1686
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,1716
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,1516
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,1412
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,1347
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,1665
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,1592
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,1527
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,1857
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,1556
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,1255
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,1684
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,1155
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,1289
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,1747
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,1468
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,1907
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,1309
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5026,1405
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5027,1405
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5028,1641
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5029,1631
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5030,1399
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5031,1625
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5032,1835
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101,5033,1424
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101,5034,1326
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5035,1037
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5036,1708
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5037,1451
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5038,1348
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5039,1537
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5040,1436
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5041,1939
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5042,1293
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5043,1464
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,1326
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,1615
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,1138
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,1234
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,1248
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,1665
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,1621
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,1611
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,1438
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,1503
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,1047
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,1407
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,1201
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,1662
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,1552
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,1546
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,1157
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,1460
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,1636
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,1551
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,1606
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,1652
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5066,1343
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5067,1246
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5068,1536
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5069,1745
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5070,1440
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5071,1628
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5072,1723
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5073,1609
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5074,1668
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5075,1851
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5076,1416
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5077,1448
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5078,2109
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5079,1269
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5080,1376
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5081,1610
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5082,1637
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5083,1277
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5084,1344
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5085,1332
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5086,1347
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5087,1598
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5088,1757
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5089,1788
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5090,1906
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5091,1555
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5092,1622
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5093,1104
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5094,2711
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,1688
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,1150
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,1621
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,1563
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6001,1185
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6002,1538
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6003,2294
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,114,6004,1447
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6006,1030
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6007,1967
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,115,6008,2004
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6009,1289
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,6010,1077
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6011,1315
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,117,6012,1179
2021-01-01,6,Gràcia,29,el Coll,118,6013,1801
2021-01-01,6,Gràcia,29,el Coll,118,6014,1457
2021-01-01,6,Gràcia,29,el Coll,118,6015,1441
2021-01-01,6,Gràcia,29,el Coll,118,6016,1641
